model,day_abs,day_order,period,origin_zone_id,dest_zone_id,y_sum
obs,24,24,morning,161,162,30
obs,24,24,morning,161,163,32
obs,24,24,morning,161,186,46
obs,24,24,morning,161,230,41
obs,24,24,morning,162,100,9
obs,24,24,morning,162,161,32
obs,24,24,morning,162,162,21
obs,24,24,morning,162,163,13
obs,24,24,morning,162,186,23
obs,24,24,morning,162,230,36
obs,24,24,morning,163,100,18
obs,24,24,morning,163,161,31
obs,24,24,morning,163,162,23
obs,24,24,morning,163,163,18
obs,24,24,morning,163,186,36
obs,24,24,morning,163,230,42
obs,24,24,morning,186,100,11
obs,24,24,morning,186,161,37
obs,24,24,morning,186,162,35
obs,24,24,morning,186,163,28
obs,24,24,morning,186,186,14
obs,24,24,morning,186,230,62
obs,24,24,morning,230,100,30
obs,24,24,morning,230,161,42
obs,24,24,morning,230,162,33
obs,24,24,morning,230,163,38
obs,24,24,morning,230,186,92
obs,24,24,morning,230,230,45
obs,24,24,night,100,100,5
obs,24,24,night,100,161,30
obs,24,24,night,100,162,14
obs,24,24,night,100,163,17
obs,24,24,night,100,186,11
obs,24,24,night,100,230,13
obs,24,24,night,161,100,22
obs,24,24,night,161,161,52
obs,24,24,night,161,162,54
obs,24,24,night,161,163,62
obs,24,24,night,161,186,44
obs,24,24,night,161,230,39
obs,24,24,night,162,100,23
obs,24,24,night,162,161,42
obs,24,24,night,162,162,51
obs,24,24,night,162,163,37
obs,24,24,night,162,186,28
obs,24,24,night,162,230,36
obs,24,24,night,163,100,23
obs,24,24,night,163,161,57
obs,24,24,night,163,162,38
obs,24,24,night,163,163,18
obs,24,24,night,163,186,26
obs,24,24,night,163,230,18
obs,24,24,night,186,100,14
obs,24,24,night,186,161,58
obs,24,24,night,186,162,36
obs,24,24,night,186,163,34
obs,24,24,night,186,186,17
obs,24,24,night,186,230,64
obs,24,24,night,230,100,23
obs,24,24,night,230,161,23
obs,24,24,night,230,162,23
obs,24,24,night,230,163,23
obs,24,24,night,230,186,28
obs,24,24,night,230,230,17
obs,25,25,afternoon,100,100,7
obs,25,25,afternoon,100,161,101
obs,25,25,afternoon,100,162,27
obs,25,25,afternoon,100,163,35
obs,25,25,afternoon,100,186,6
obs,25,25,afternoon,100,230,49
obs,25,25,afternoon,161,100,14
obs,25,25,afternoon,161,161,72
obs,25,25,afternoon,161,162,32
obs,25,25,afternoon,161,163,56
obs,25,25,afternoon,161,186,23
obs,25,25,afternoon,161,230,39
obs,25,25,afternoon,162,100,25
obs,25,25,afternoon,162,161,38
obs,25,25,afternoon,162,162,46
obs,25,25,afternoon,162,163,41
obs,25,25,afternoon,162,186,24
obs,25,25,afternoon,162,230,28
obs,25,25,afternoon,163,100,19
obs,25,25,afternoon,163,161,33
obs,25,25,afternoon,163,162,21
obs,25,25,afternoon,163,163,12
obs,25,25,afternoon,163,186,12
obs,25,25,afternoon,163,230,4
obs,25,25,afternoon,186,100,19
obs,25,25,afternoon,186,161,137
obs,25,25,afternoon,186,162,60
obs,25,25,afternoon,186,163,53
obs,25,25,afternoon,186,186,19
obs,25,25,afternoon,186,230,85
obs,25,25,afternoon,230,100,13
obs,25,25,afternoon,230,161,26
obs,25,25,afternoon,230,162,24
obs,25,25,afternoon,230,163,18
obs,25,25,afternoon,230,186,20
obs,25,25,afternoon,230,230,16
obs,25,25,morning,100,100,15
obs,25,25,morning,100,161,23
obs,25,25,morning,100,162,20
obs,25,25,morning,100,163,25
obs,25,25,morning,100,186,9
obs,25,25,morning,100,230,24
obs,25,25,morning,161,100,31
obs,25,25,morning,161,161,75
obs,25,25,morning,161,162,71
obs,25,25,morning,161,163,62
obs,25,25,morning,161,186,63
obs,25,25,morning,161,230,41
obs,25,25,morning,162,100,25
obs,25,25,morning,162,161,50
obs,25,25,morning,162,162,65
obs,25,25,morning,162,163,32
obs,25,25,morning,162,186,49
obs,25,25,morning,162,230,46
obs,25,25,morning,163,100,22
obs,25,25,morning,163,161,75
obs,25,25,morning,163,162,58
obs,25,25,morning,163,163,33
obs,25,25,morning,163,186,30
obs,25,25,morning,163,230,37
obs,25,25,morning,186,100,8
obs,25,25,morning,186,161,51
obs,25,25,morning,186,162,36
obs,25,25,morning,186,163,46
obs,25,25,morning,186,186,17
obs,25,25,morning,186,230,58
obs,25,25,morning,230,100,26
obs,25,25,morning,230,161,50
obs,25,25,morning,230,162,45
obs,25,25,morning,230,163,47
obs,25,25,morning,230,186,70
obs,25,25,morning,230,230,35
obs,25,25,night,100,100,10
obs,25,25,night,100,161,24
obs,25,25,night,100,162,17
obs,25,25,night,100,163,18
obs,25,25,night,100,186,16
obs,25,25,night,100,230,33
obs,25,25,night,161,100,35
obs,25,25,night,161,161,106
obs,25,25,night,161,162,67
obs,25,25,night,161,163,75
obs,25,25,night,161,186,51
obs,25,25,night,161,230,46
obs,25,25,night,162,100,28
obs,25,25,night,162,161,72
obs,25,25,night,162,162,44
obs,25,25,night,162,163,33
obs,25,25,night,162,186,32
obs,25,25,night,162,230,26
obs,25,25,night,163,100,30
obs,25,25,night,163,161,81
obs,25,25,night,163,162,37
obs,25,25,night,163,163,25
obs,25,25,night,163,186,27
obs,25,25,night,163,230,28
obs,25,25,night,186,100,17
obs,25,25,night,186,161,61
obs,25,25,night,186,162,33
obs,25,25,night,186,163,41
obs,25,25,night,186,186,18
obs,25,25,night,186,230,70
obs,25,25,night,230,100,32
obs,25,25,night,230,161,39
obs,25,25,night,230,162,22
obs,25,25,night,230,163,38
obs,25,25,night,230,186,42
obs,25,25,night,230,230,24
obs,26,26,afternoon,100,100,10
obs,26,26,afternoon,100,161,74
obs,26,26,afternoon,100,162,27
obs,26,26,afternoon,100,163,30
obs,26,26,afternoon,100,186,8
obs,26,26,afternoon,100,230,46
obs,26,26,afternoon,161,100,21
obs,26,26,afternoon,161,161,64
obs,26,26,afternoon,161,162,28
obs,26,26,afternoon,161,163,61
obs,26,26,afternoon,161,186,21
obs,26,26,afternoon,161,230,32
obs,26,26,afternoon,162,100,31
obs,26,26,afternoon,162,161,54
obs,26,26,afternoon,162,162,39
obs,26,26,afternoon,162,163,28
obs,26,26,afternoon,162,186,25
obs,26,26,afternoon,162,230,29
obs,26,26,afternoon,163,100,15
obs,26,26,afternoon,163,161,32
obs,26,26,afternoon,163,162,19
obs,26,26,afternoon,163,163,20
obs,26,26,afternoon,163,186,10
obs,26,26,afternoon,163,230,7
obs,26,26,afternoon,186,100,17
obs,26,26,afternoon,186,161,126
obs,26,26,afternoon,186,162,54
obs,26,26,afternoon,186,163,56
obs,26,26,afternoon,186,186,21
obs,26,26,afternoon,186,230,109
obs,26,26,afternoon,230,100,11
obs,26,26,afternoon,230,161,31
obs,26,26,afternoon,230,162,20
obs,26,26,afternoon,230,163,13
obs,26,26,afternoon,230,186,21
obs,26,26,afternoon,230,230,13
obs,26,26,morning,100,100,12
obs,26,26,morning,100,161,22
obs,26,26,morning,100,162,23
obs,26,26,morning,100,163,28
obs,26,26,morning,100,186,22
obs,26,26,morning,100,230,30
obs,26,26,morning,161,100,55
obs,26,26,morning,161,161,102
obs,26,26,morning,161,162,68
obs,26,26,morning,161,163,76
obs,26,26,morning,161,186,118
obs,26,26,morning,161,230,75
obs,26,26,morning,162,100,37
obs,26,26,morning,162,161,49
obs,26,26,morning,162,162,65
obs,26,26,morning,162,163,49
obs,26,26,morning,162,186,63
obs,26,26,morning,162,230,44
obs,26,26,morning,163,100,33
obs,26,26,morning,163,161,80
obs,26,26,morning,163,162,66
obs,26,26,morning,163,163,43
obs,26,26,morning,163,186,38
obs,26,26,morning,163,230,42
obs,26,26,morning,186,100,20
obs,26,26,morning,186,161,48
obs,26,26,morning,186,162,41
obs,26,26,morning,186,163,29
obs,26,26,morning,186,186,17
obs,26,26,morning,186,230,70
obs,26,26,morning,230,100,45
obs,26,26,morning,230,161,71
obs,26,26,morning,230,162,50
obs,26,26,morning,230,163,48
obs,26,26,morning,230,186,70
obs,26,26,morning,230,230,47
obs,26,26,night,100,100,12
obs,26,26,night,100,161,34
obs,26,26,night,100,162,18
obs,26,26,night,100,163,25
obs,26,26,night,100,186,10
obs,26,26,night,100,230,24
obs,26,26,night,161,100,43
obs,26,26,night,161,161,82
obs,26,26,night,161,162,72
obs,26,26,night,161,163,74
obs,26,26,night,161,186,64
obs,26,26,night,161,230,43
obs,26,26,night,162,100,18
obs,26,26,night,162,161,57
obs,26,26,night,162,162,76
obs,26,26,night,162,163,42
obs,26,26,night,162,186,40
obs,26,26,night,162,230,38
obs,26,26,night,163,100,32
obs,26,26,night,163,161,83
obs,26,26,night,163,162,49
obs,26,26,night,163,163,23
obs,26,26,night,163,186,27
obs,26,26,night,163,230,25
obs,26,26,night,186,100,23
obs,26,26,night,186,161,71
obs,26,26,night,186,162,19
obs,26,26,night,186,163,46
obs,26,26,night,186,186,14
obs,26,26,night,186,230,83
obs,26,26,night,230,100,21
obs,26,26,night,230,161,44
obs,26,26,night,230,162,40
obs,26,26,night,230,163,50
obs,26,26,night,230,186,41
obs,26,26,night,230,230,29
obs,27,27,afternoon,100,100,14
obs,27,27,afternoon,100,161,79
obs,27,27,afternoon,100,162,28
obs,27,27,afternoon,100,163,30
obs,27,27,afternoon,100,186,6
obs,27,27,afternoon,100,230,52
obs,27,27,afternoon,161,100,16
obs,27,27,afternoon,161,161,51
obs,27,27,afternoon,161,162,15
obs,27,27,afternoon,161,163,62
obs,27,27,afternoon,161,186,34
obs,27,27,afternoon,161,230,32
obs,27,27,afternoon,162,100,33
obs,27,27,afternoon,162,161,41
obs,27,27,afternoon,162,162,38
obs,27,27,afternoon,162,163,33
obs,27,27,afternoon,162,186,41
obs,27,27,afternoon,162,230,28
obs,27,27,afternoon,163,100,15
obs,27,27,afternoon,163,161,39
obs,27,27,afternoon,163,162,23
obs,27,27,afternoon,163,163,12
obs,27,27,afternoon,163,186,16
obs,27,27,afternoon,163,230,9
obs,27,27,afternoon,186,100,28
obs,27,27,afternoon,186,161,111
obs,27,27,afternoon,186,162,48
obs,27,27,afternoon,186,163,45
obs,27,27,afternoon,186,186,11
obs,27,27,afternoon,186,230,81
obs,27,27,afternoon,230,100,15
obs,27,27,afternoon,230,161,27
obs,27,27,afternoon,230,162,14
obs,27,27,afternoon,230,163,25
obs,27,27,afternoon,230,186,28
obs,27,27,afternoon,230,230,13
obs,27,27,morning,100,100,8
obs,27,27,morning,100,161,29
obs,27,27,morning,100,162,24
obs,27,27,morning,100,163,25
obs,27,27,morning,100,186,18
obs,27,27,morning,100,230,26
obs,27,27,morning,161,100,52
obs,27,27,morning,161,161,111
obs,27,27,morning,161,162,55
obs,27,27,morning,161,163,89
obs,27,27,morning,161,186,130
obs,27,27,morning,161,230,60
obs,27,27,morning,162,100,32
obs,27,27,morning,162,161,49
obs,27,27,morning,162,162,60
obs,27,27,morning,162,163,42
obs,27,27,morning,162,186,73
obs,27,27,morning,162,230,53
obs,27,27,morning,163,100,26
obs,27,27,morning,163,161,69
obs,27,27,morning,163,162,51
obs,27,27,morning,163,163,20
obs,27,27,morning,163,186,53
obs,27,27,morning,163,230,39
obs,27,27,morning,186,100,13
obs,27,27,morning,186,161,70
obs,27,27,morning,186,162,42
obs,27,27,morning,186,163,28
obs,27,27,morning,186,186,15
obs,27,27,morning,186,230,69
obs,27,27,morning,230,100,50
obs,27,27,morning,230,161,62
obs,27,27,morning,230,162,41
obs,27,27,morning,230,163,46
obs,27,27,morning,230,186,99
obs,27,27,morning,230,230,58
obs,27,27,night,100,100,18
obs,27,27,night,100,161,31
obs,27,27,night,100,162,8
obs,27,27,night,100,163,34
obs,27,27,night,100,186,17
obs,27,27,night,100,230,27
obs,27,27,night,161,100,41
obs,27,27,night,161,161,84
obs,27,27,night,161,162,58
obs,27,27,night,161,163,65
obs,27,27,night,161,186,91
obs,27,27,night,161,230,36
obs,27,27,night,162,100,23
obs,27,27,night,162,161,52
obs,27,27,night,162,162,65
obs,27,27,night,162,163,23
obs,27,27,night,162,186,46
obs,27,27,night,162,230,40
obs,27,27,night,163,100,31
obs,27,27,night,163,161,67
obs,27,27,night,163,162,34
obs,27,27,night,163,163,23
obs,27,27,night,163,186,34
obs,27,27,night,163,230,30
obs,27,27,night,186,100,19
obs,27,27,night,186,161,68
obs,27,27,night,186,162,42
obs,27,27,night,186,163,44
obs,27,27,night,186,186,18
obs,27,27,night,186,230,74
obs,27,27,night,230,100,29
obs,27,27,night,230,161,35
obs,27,27,night,230,162,26
obs,27,27,night,230,163,36
obs,27,27,night,230,186,53
obs,27,27,night,230,230,39
obs,28,28,afternoon,100,100,10
obs,28,28,afternoon,100,161,65
obs,28,28,afternoon,100,162,10
obs,28,28,afternoon,100,163,19
obs,28,28,afternoon,100,186,6
obs,28,28,afternoon,100,230,20
obs,28,28,afternoon,161,100,8
obs,28,28,afternoon,161,161,37
obs,28,28,afternoon,161,162,14
obs,28,28,afternoon,161,163,44
obs,28,28,afternoon,161,186,36
obs,28,28,afternoon,161,230,20
obs,28,28,afternoon,162,100,15
obs,28,28,afternoon,162,161,29
obs,28,28,afternoon,162,162,22
obs,28,28,afternoon,162,163,23
obs,28,28,afternoon,162,186,23
obs,28,28,afternoon,162,230,18
obs,28,28,afternoon,163,100,15
obs,28,28,afternoon,163,161,32
obs,28,28,afternoon,163,162,21
obs,28,28,afternoon,163,163,14
obs,28,28,afternoon,163,186,16
obs,28,28,afternoon,163,230,11
obs,28,28,afternoon,186,100,12
obs,28,28,afternoon,186,161,80
obs,28,28,afternoon,186,162,31
obs,28,28,afternoon,186,163,40
obs,28,28,afternoon,186,186,16
obs,28,28,afternoon,186,230,51
obs,28,28,afternoon,230,100,8
obs,28,28,afternoon,230,161,23
obs,28,28,afternoon,230,162,16
obs,28,28,afternoon,230,163,22
obs,28,28,afternoon,230,186,52
obs,28,28,afternoon,230,230,11
obs,28,28,morning,100,100,17
obs,28,28,morning,100,161,37
obs,28,28,morning,100,162,18
obs,28,28,morning,100,163,21
obs,28,28,morning,100,186,23
obs,28,28,morning,100,230,48
obs,28,28,morning,161,100,65
obs,28,28,morning,161,161,127
obs,28,28,morning,161,162,88
obs,28,28,morning,161,163,73
obs,28,28,morning,161,186,99
obs,28,28,morning,161,230,74
obs,28,28,morning,162,100,34
obs,28,28,morning,162,161,75
obs,28,28,morning,162,162,66
obs,28,28,morning,162,163,51
obs,28,28,morning,162,186,80
obs,28,28,morning,162,230,66
obs,28,28,morning,163,100,29
obs,28,28,morning,163,161,93
obs,28,28,morning,163,162,67
obs,28,28,morning,163,163,35
obs,28,28,morning,163,186,45
obs,28,28,morning,163,230,66
obs,28,28,morning,186,100,18
obs,28,28,morning,186,161,55
obs,28,28,morning,186,162,38
obs,28,28,morning,186,163,38
obs,28,28,morning,186,186,18
obs,28,28,morning,186,230,87
obs,28,28,morning,230,100,32
obs,28,28,morning,230,161,62
obs,28,28,morning,230,162,41
obs,28,28,morning,230,163,34
obs,28,28,morning,230,186,82
obs,28,28,morning,230,230,101
obs,28,28,night,100,100,10
obs,28,28,night,100,161,25
obs,28,28,night,100,162,13
obs,28,28,night,100,163,28
obs,28,28,night,100,186,7
obs,28,28,night,100,230,21
obs,28,28,night,161,100,33
obs,28,28,night,161,161,55
obs,28,28,night,161,162,45
obs,28,28,night,161,163,57
obs,28,28,night,161,186,73
obs,28,28,night,161,230,21
obs,28,28,night,162,100,18
obs,28,28,night,162,161,40
obs,28,28,night,162,162,44
obs,28,28,night,162,163,32
obs,28,28,night,162,186,35
obs,28,28,night,162,230,28
obs,28,28,night,163,100,22
obs,28,28,night,163,161,64
obs,28,28,night,163,162,31
obs,28,28,night,163,163,26
obs,28,28,night,163,186,29
obs,28,28,night,163,230,27
obs,28,28,night,186,100,12
obs,28,28,night,186,161,60
obs,28,28,night,186,162,25
obs,28,28,night,186,163,36
obs,28,28,night,186,186,19
obs,28,28,night,186,230,62
obs,28,28,night,230,100,28
obs,28,28,night,230,161,30
obs,28,28,night,230,162,24
obs,28,28,night,230,163,25
obs,28,28,night,230,186,34
obs,28,28,night,230,230,24
obs,29,29,afternoon,100,100,8
obs,29,29,afternoon,100,161,61
obs,29,29,afternoon,100,162,32
obs,29,29,afternoon,100,163,27
obs,29,29,afternoon,100,186,8
obs,29,29,afternoon,100,230,43
obs,29,29,afternoon,161,100,15
obs,29,29,afternoon,161,161,49
obs,29,29,afternoon,161,162,28
obs,29,29,afternoon,161,163,52
obs,29,29,afternoon,161,186,18
obs,29,29,afternoon,161,230,25
obs,29,29,afternoon,162,100,23
obs,29,29,afternoon,162,161,35
obs,29,29,afternoon,162,162,27
obs,29,29,afternoon,162,163,30
obs,29,29,afternoon,162,186,24
obs,29,29,afternoon,162,230,17
obs,29,29,afternoon,163,100,5
obs,29,29,afternoon,163,161,22
obs,29,29,afternoon,163,162,15
obs,29,29,afternoon,163,163,3
obs,29,29,afternoon,163,186,12
obs,29,29,afternoon,163,230,12
obs,29,29,afternoon,186,100,12
obs,29,29,afternoon,186,161,117
obs,29,29,afternoon,186,162,61
obs,29,29,afternoon,186,163,33
obs,29,29,afternoon,186,186,12
obs,29,29,afternoon,186,230,58
obs,29,29,afternoon,230,100,9
obs,29,29,afternoon,230,161,22
obs,29,29,afternoon,230,162,15
obs,29,29,afternoon,230,163,12
obs,29,29,afternoon,230,186,29
obs,29,29,afternoon,230,230,12
obs,29,29,morning,100,100,3
obs,29,29,morning,100,161,10
obs,29,29,morning,100,162,5
obs,29,29,morning,100,163,13
obs,29,29,morning,100,186,9
obs,29,29,morning,100,230,15
obs,29,29,morning,161,100,18
obs,29,29,morning,161,161,34
obs,29,29,morning,161,162,25
obs,29,29,morning,161,163,31
obs,29,29,morning,161,186,20
obs,29,29,morning,161,230,42
obs,29,29,morning,162,100,11
obs,29,29,morning,162,161,20
obs,29,29,morning,162,162,23
obs,29,29,morning,162,163,12
obs,29,29,morning,162,186,20
obs,29,29,morning,162,230,25
obs,29,29,morning,163,100,6
obs,29,29,morning,163,161,30
obs,29,29,morning,163,162,14
obs,29,29,morning,163,163,17
obs,29,29,morning,163,186,22
obs,29,29,morning,163,230,31
obs,29,29,morning,186,100,7
obs,29,29,morning,186,161,18
obs,29,29,morning,186,162,26
obs,29,29,morning,186,163,20
obs,29,29,morning,186,186,16
obs,29,29,morning,186,230,40
obs,29,29,morning,230,100,14
obs,29,29,morning,230,161,37
obs,29,29,morning,230,162,27
obs,29,29,morning,230,163,29
obs,29,29,morning,230,186,55
obs,29,29,morning,230,230,41
obs,29,29,night,100,100,11
obs,29,29,night,100,161,40
obs,29,29,night,100,162,17
obs,29,29,night,100,163,15
obs,29,29,night,100,186,11
obs,29,29,night,100,230,24
obs,29,29,night,161,100,31
obs,29,29,night,161,161,72
obs,29,29,night,161,162,56
obs,29,29,night,161,163,66
obs,29,29,night,161,186,49
obs,29,29,night,161,230,37
obs,29,29,night,162,100,21
obs,29,29,night,162,161,44
obs,29,29,night,162,162,45
obs,29,29,night,162,163,33
obs,29,29,night,162,186,24
obs,29,29,night,162,230,22
obs,29,29,night,163,100,18
obs,29,29,night,163,161,72
obs,29,29,night,163,162,20
obs,29,29,night,163,163,15
obs,29,29,night,163,186,24
obs,29,29,night,163,230,35
obs,29,29,night,186,100,29
obs,29,29,night,186,161,57
obs,29,29,night,186,162,34
obs,29,29,night,186,163,48
obs,29,29,night,186,186,9
obs,29,29,night,186,230,40
obs,29,29,night,230,100,26
obs,29,29,night,230,161,28
obs,29,29,night,230,162,17
obs,29,29,night,230,163,26
obs,29,29,night,230,186,36
obs,29,29,night,230,230,22
obs,30,30,afternoon,100,100,6
obs,30,30,afternoon,100,161,58
obs,30,30,afternoon,100,162,17
obs,30,30,afternoon,100,163,23
obs,30,30,afternoon,100,186,11
obs,30,30,afternoon,100,230,33
obs,30,30,afternoon,161,100,17
obs,30,30,afternoon,161,161,47
obs,30,30,afternoon,161,162,21
obs,30,30,afternoon,161,163,44
obs,30,30,afternoon,161,186,17
obs,30,30,afternoon,161,230,35
obs,30,30,afternoon,162,100,22
obs,30,30,afternoon,162,161,42
obs,30,30,afternoon,162,162,37
obs,30,30,afternoon,162,163,20
obs,30,30,afternoon,162,186,14
obs,30,30,afternoon,162,230,25
obs,30,30,afternoon,163,100,9
obs,30,30,afternoon,163,161,30
obs,30,30,afternoon,163,162,19
obs,30,30,afternoon,163,163,8
obs,30,30,afternoon,163,186,9
obs,30,30,afternoon,163,230,12
obs,30,30,afternoon,186,100,7
obs,30,30,afternoon,186,161,70
obs,30,30,afternoon,186,162,28
obs,30,30,afternoon,186,163,29
obs,30,30,afternoon,186,186,10
obs,30,30,afternoon,186,230,39
obs,30,30,afternoon,230,100,23
obs,30,30,afternoon,230,161,38
obs,30,30,afternoon,230,162,22
obs,30,30,afternoon,230,163,25
obs,30,30,afternoon,230,186,19
obs,30,30,afternoon,230,230,17
obs,30,30,morning,100,100,9
obs,30,30,morning,100,161,36
obs,30,30,morning,100,162,20
obs,30,30,morning,100,163,32
obs,30,30,morning,100,186,10
obs,30,30,morning,100,230,32
obs,30,30,morning,161,100,50
obs,30,30,morning,161,161,82
obs,30,30,morning,161,162,57
obs,30,30,morning,161,163,83
obs,30,30,morning,161,186,91
obs,30,30,morning,161,230,42
obs,30,30,morning,162,100,25
obs,30,30,morning,162,161,51
obs,30,30,morning,162,162,44
obs,30,30,morning,162,163,48
obs,30,30,morning,162,186,68
obs,30,30,morning,162,230,30
obs,30,30,morning,163,100,20
obs,30,30,morning,163,161,71
obs,30,30,morning,163,162,57
obs,30,30,morning,163,163,27
obs,30,30,morning,163,186,47
obs,30,30,morning,163,230,35
obs,30,30,morning,186,100,12
obs,30,30,morning,186,161,37
obs,30,30,morning,186,162,38
obs,30,30,morning,186,163,30
obs,30,30,morning,186,186,14
obs,30,30,morning,186,230,54
obs,30,30,morning,230,100,38
obs,30,30,morning,230,161,48
obs,30,30,morning,230,162,29
obs,30,30,morning,230,163,43
obs,30,30,morning,230,186,52
obs,30,30,morning,230,230,38
obs,30,30,night,100,100,9
obs,30,30,night,100,161,21
obs,30,30,night,100,162,8
obs,30,30,night,100,163,12
obs,30,30,night,100,186,14
obs,30,30,night,100,230,27
obs,30,30,night,161,100,29
obs,30,30,night,161,161,63
obs,30,30,night,161,162,36
obs,30,30,night,161,163,47
obs,30,30,night,161,186,41
obs,30,30,night,161,230,35
obs,30,30,night,162,100,12
obs,30,30,night,162,161,32
obs,30,30,night,162,162,37
obs,30,30,night,162,163,29
obs,30,30,night,162,186,19
obs,30,30,night,162,230,20
obs,30,30,night,163,100,17
obs,30,30,night,163,161,58
obs,30,30,night,163,162,25
obs,30,30,night,163,163,30
obs,30,30,night,163,186,18
obs,30,30,night,163,230,35
obs,30,30,night,186,100,14
obs,30,30,night,186,161,46
obs,30,30,night,186,162,27
obs,30,30,night,186,163,24
obs,30,30,night,186,186,7
obs,30,30,night,186,230,50
obs,30,30,night,230,100,17
obs,30,30,night,230,161,40
obs,30,30,night,230,162,15
obs,30,30,night,230,163,28
obs,30,30,night,230,186,24
obs,30,30,night,230,230,23
obs,31,31,afternoon,100,100,12
obs,31,31,afternoon,100,161,103
obs,31,31,afternoon,100,162,23
obs,31,31,afternoon,100,163,50
obs,31,31,afternoon,100,186,7
obs,31,31,afternoon,100,230,52
obs,31,31,afternoon,161,100,24
obs,31,31,afternoon,161,161,65
obs,31,31,afternoon,161,162,28
obs,31,31,afternoon,161,163,70
obs,31,31,afternoon,161,186,20
obs,31,31,afternoon,161,230,22
obs,31,31,afternoon,162,100,27
obs,31,31,afternoon,162,161,55
obs,31,31,afternoon,162,162,45
obs,31,31,afternoon,162,163,43
obs,31,31,afternoon,162,186,34
obs,31,31,afternoon,162,230,27
obs,31,31,afternoon,163,100,16
obs,31,31,afternoon,163,161,46
obs,31,31,afternoon,163,162,24
obs,31,31,afternoon,163,163,9
obs,31,31,afternoon,163,186,15
obs,31,31,afternoon,163,230,13
obs,31,31,afternoon,186,100,21
obs,31,31,afternoon,186,161,114
obs,31,31,afternoon,186,162,64
obs,31,31,afternoon,186,163,53
obs,31,31,afternoon,186,186,13
obs,31,31,afternoon,186,230,80
obs,31,31,afternoon,230,100,12
obs,31,31,afternoon,230,161,38
obs,31,31,afternoon,230,162,17
obs,31,31,afternoon,230,163,20
obs,31,31,afternoon,230,186,19
obs,31,31,afternoon,230,230,13
obs,31,31,morning,100,100,8
obs,31,31,morning,100,161,29
obs,31,31,morning,100,162,8
obs,31,31,morning,100,163,29
obs,31,31,morning,100,186,8
obs,31,31,morning,100,230,32
obs,31,31,morning,161,100,26
obs,31,31,morning,161,161,59
obs,31,31,morning,161,162,38
obs,31,31,morning,161,163,75
obs,31,31,morning,161,186,40
obs,31,31,morning,161,230,61
obs,31,31,morning,162,100,16
obs,31,31,morning,162,161,44
obs,31,31,morning,162,162,27
obs,31,31,morning,162,163,38
obs,31,31,morning,162,186,23
obs,31,31,morning,162,230,52
obs,31,31,morning,163,100,19
obs,31,31,morning,163,161,53
obs,31,31,morning,163,162,37
obs,31,31,morning,163,163,33
obs,31,31,morning,163,186,21
obs,31,31,morning,163,230,51
obs,31,31,morning,186,100,8
obs,31,31,morning,186,161,25
obs,31,31,morning,186,162,25
obs,31,31,morning,186,163,23
obs,31,31,morning,186,186,12
obs,31,31,morning,186,230,57
obs,31,31,morning,230,100,23
obs,31,31,morning,230,161,39
obs,31,31,morning,230,162,33
obs,31,31,morning,230,163,56
obs,31,31,morning,230,186,41
obs,31,31,morning,230,230,43
obs,31,31,night,100,100,13
obs,31,31,night,100,161,38
obs,31,31,night,100,162,14
obs,31,31,night,100,163,19
obs,31,31,night,100,186,16
obs,31,31,night,100,230,32
obs,31,31,night,161,100,41
obs,31,31,night,161,161,107
obs,31,31,night,161,162,59
obs,31,31,night,161,163,93
obs,31,31,night,161,186,47
obs,31,31,night,161,230,62
obs,31,31,night,162,100,28
obs,31,31,night,162,161,61
obs,31,31,night,162,162,60
obs,31,31,night,162,163,35
obs,31,31,night,162,186,41
obs,31,31,night,162,230,39
obs,31,31,night,163,100,17
obs,31,31,night,163,161,90
obs,31,31,night,163,162,51
obs,31,31,night,163,163,25
obs,31,31,night,163,186,31
obs,31,31,night,163,230,41
obs,31,31,night,186,100,19
obs,31,31,night,186,161,46
obs,31,31,night,186,162,27
obs,31,31,night,186,163,41
obs,31,31,night,186,186,14
obs,31,31,night,186,230,85
obs,31,31,night,230,100,30
obs,31,31,night,230,161,54
obs,31,31,night,230,162,30
obs,31,31,night,230,163,50
obs,31,31,night,230,186,41
obs,31,31,night,230,230,39
obs,32,32,afternoon,100,100,6
obs,32,32,afternoon,100,161,87
obs,32,32,afternoon,100,162,33
obs,32,32,afternoon,100,163,40
obs,32,32,afternoon,100,186,7
obs,32,32,afternoon,100,230,52
obs,32,32,afternoon,161,100,16
obs,32,32,afternoon,161,161,67
obs,32,32,afternoon,161,162,35
obs,32,32,afternoon,161,163,65
obs,32,32,afternoon,161,186,27
obs,32,32,afternoon,161,230,35
obs,32,32,afternoon,162,100,32
obs,32,32,afternoon,162,161,36
obs,32,32,afternoon,162,162,54
obs,32,32,afternoon,162,163,32
obs,32,32,afternoon,162,186,26
obs,32,32,afternoon,162,230,21
obs,32,32,afternoon,163,100,21
obs,32,32,afternoon,163,161,43
obs,32,32,afternoon,163,162,24
obs,32,32,afternoon,163,163,14
obs,32,32,afternoon,163,186,16
obs,32,32,afternoon,163,230,10
obs,32,32,afternoon,186,100,24
obs,32,32,afternoon,186,161,126
obs,32,32,afternoon,186,162,58
obs,32,32,afternoon,186,163,48
obs,32,32,afternoon,186,186,10
obs,32,32,afternoon,186,230,78
obs,32,32,afternoon,230,100,20
obs,32,32,afternoon,230,161,24
obs,32,32,afternoon,230,162,30
obs,32,32,afternoon,230,163,24
obs,32,32,afternoon,230,186,20
