model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
LSTM,235,4,morning,NA,NA,161,161,15.187355
LSTM,235,4,morning,NA,NA,161,162,9.648367
LSTM,235,4,morning,NA,NA,161,163,10.533021
LSTM,235,4,morning,NA,NA,161,186,12.664053
LSTM,235,4,morning,NA,NA,161,230,11.538019
LSTM,235,4,morning,NA,NA,162,100,3.907893
LSTM,235,4,morning,NA,NA,162,161,7.759152
LSTM,235,4,morning,NA,NA,162,162,9.572505
LSTM,235,4,morning,NA,NA,162,163,6.4317465
LSTM,235,4,morning,NA,NA,162,186,8.502812
LSTM,235,4,morning,NA,NA,162,230,8.438177
LSTM,235,4,morning,NA,NA,163,100,4.2377257
LSTM,235,4,morning,NA,NA,163,161,10.969714
LSTM,235,4,morning,NA,NA,163,162,7.4586654
LSTM,235,4,morning,NA,NA,163,163,5.1059217
LSTM,235,4,morning,NA,NA,163,186,6.0619273
LSTM,235,4,morning,NA,NA,163,230,9.82669
LSTM,235,4,morning,NA,NA,186,100,3.3113034
LSTM,235,4,morning,NA,NA,186,161,7.2808833
LSTM,235,4,morning,NA,NA,186,162,5.3445215
LSTM,235,4,morning,NA,NA,186,163,5.666041
LSTM,235,4,morning,NA,NA,186,186,3.4249706
LSTM,235,4,morning,NA,NA,186,230,10.9348
LSTM,235,4,morning,NA,NA,230,100,6.1274347
LSTM,235,4,morning,NA,NA,230,161,10.157928
LSTM,235,4,morning,NA,NA,230,162,7.2816577
LSTM,235,4,morning,NA,NA,230,163,8.512747
LSTM,235,4,morning,NA,NA,230,186,12.228879
LSTM,235,4,morning,NA,NA,230,230,10.508427
LSTM,236,5,morning,NA,NA,100,100,2.1909163
LSTM,236,5,morning,NA,NA,100,161,4.52775
LSTM,236,5,morning,NA,NA,100,162,2.9825032
LSTM,236,5,morning,NA,NA,100,163,4.4222035
LSTM,236,5,morning,NA,NA,100,186,2.6623287
LSTM,236,5,morning,NA,NA,100,230,5.876717
LSTM,236,5,morning,NA,NA,161,100,7.132291
LSTM,236,5,morning,NA,NA,161,161,15.084611
LSTM,236,5,morning,NA,NA,161,162,9.55229
LSTM,236,5,morning,NA,NA,161,163,10.449305
LSTM,236,5,morning,NA,NA,161,186,12.571105
LSTM,236,5,morning,NA,NA,161,230,11.582224
LSTM,236,5,morning,NA,NA,162,100,3.8908167
LSTM,236,5,morning,NA,NA,162,161,7.776298
LSTM,236,5,morning,NA,NA,162,162,9.637024
LSTM,236,5,morning,NA,NA,162,163,6.458114
LSTM,236,5,morning,NA,NA,162,186,8.433515
LSTM,236,5,morning,NA,NA,162,230,8.442833
LSTM,236,5,morning,NA,NA,163,100,4.2438116
LSTM,236,5,morning,NA,NA,163,161,10.985771
LSTM,236,5,morning,NA,NA,163,162,7.4504995
LSTM,236,5,morning,NA,NA,163,163,5.0691814
LSTM,236,5,morning,NA,NA,163,186,6.109821
LSTM,236,5,morning,NA,NA,163,230,9.841693
LSTM,236,5,morning,NA,NA,186,100,3.2666628
LSTM,236,5,morning,NA,NA,186,161,7.2500486
LSTM,236,5,morning,NA,NA,186,162,5.4146137
LSTM,236,5,morning,NA,NA,186,163,5.7160325
LSTM,236,5,morning,NA,NA,186,186,3.4200013
LSTM,236,5,morning,NA,NA,186,230,10.871807
LSTM,236,5,morning,NA,NA,230,100,6.061057
LSTM,236,5,morning,NA,NA,230,161,10.055675
LSTM,236,5,morning,NA,NA,230,162,7.248369
LSTM,236,5,morning,NA,NA,230,163,8.462013
LSTM,236,5,morning,NA,NA,230,186,12.148005
LSTM,236,5,morning,NA,NA,230,230,10.4809265
LSTM,237,6,morning,NA,NA,100,100,2.1513295
LSTM,237,6,morning,NA,NA,100,161,4.5460978
LSTM,237,6,morning,NA,NA,100,162,2.977652
LSTM,237,6,morning,NA,NA,100,163,4.4410343
LSTM,237,6,morning,NA,NA,100,186,2.7038786
LSTM,237,6,morning,NA,NA,100,230,5.8814487
LSTM,237,6,morning,NA,NA,161,100,7.1249623
LSTM,237,6,morning,NA,NA,161,161,15.137695
LSTM,237,6,morning,NA,NA,161,162,9.603533
LSTM,237,6,morning,NA,NA,161,163,10.487851
LSTM,237,6,morning,NA,NA,161,186,12.615552
LSTM,237,6,morning,NA,NA,161,230,11.569609
LSTM,237,6,morning,NA,NA,162,100,3.9018931
LSTM,237,6,morning,NA,NA,162,161,7.7752943
LSTM,237,6,morning,NA,NA,162,162,9.59562
LSTM,237,6,morning,NA,NA,162,163,6.4350057
LSTM,237,6,morning,NA,NA,162,186,8.482023
LSTM,237,6,morning,NA,NA,162,230,8.435331
LSTM,237,6,morning,NA,NA,163,100,4.226841
LSTM,237,6,morning,NA,NA,163,161,10.981256
LSTM,237,6,morning,NA,NA,163,162,7.458883
