model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
ARIMA,232,1,afternoon,3,16,162,186,8.60184332058464
ARIMA,232,1,afternoon,3,16,162,230,7.54786965580576
ARIMA,232,1,afternoon,3,16,163,100,5.58837259584504
ARIMA,232,1,afternoon,3,16,163,161,14.577451663643
ARIMA,232,1,afternoon,3,16,163,162,8.45813512761339
ARIMA,232,1,afternoon,3,16,163,163,6.63809625357222
ARIMA,232,1,afternoon,3,16,163,186,6.26807080944353
ARIMA,232,1,afternoon,3,16,163,230,10.3280234394064
ARIMA,232,1,afternoon,3,16,186,100,4.73764793269248
ARIMA,232,1,afternoon,3,16,186,161,16.8574553806718
ARIMA,232,1,afternoon,3,16,186,162,7.75860691469064
ARIMA,232,1,afternoon,3,16,186,163,11.0523167592707
ARIMA,232,1,afternoon,3,16,186,186,3.83708475825411
ARIMA,232,1,afternoon,3,16,186,230,21.0466181784381
ARIMA,232,1,afternoon,3,16,230,100,6.21906305672406
ARIMA,232,1,afternoon,3,16,230,161,8.8100827037917
ARIMA,232,1,afternoon,3,16,230,162,5.4107816973678
ARIMA,232,1,afternoon,3,16,230,163,8.02778268184874
ARIMA,232,1,afternoon,3,16,230,186,11.3169938706713
ARIMA,232,1,afternoon,3,16,230,230,10.1207498053533
ARIMA,232,1,afternoon,4,17,100,100,2.35831956208427
ARIMA,232,1,afternoon,4,17,100,161,6.01652592022995
ARIMA,232,1,afternoon,4,17,100,162,2.82372359289458
ARIMA,232,1,afternoon,4,17,100,163,5.01353465019372
ARIMA,232,1,afternoon,4,17,100,186,2.51010119909787
ARIMA,232,1,afternoon,4,17,100,230,6.50095893626589
ARIMA,232,1,afternoon,4,17,161,100,6.52113312803117
ARIMA,232,1,afternoon,4,17,161,161,18.1495179166397
ARIMA,232,1,afternoon,4,17,161,162,10.2015238695523
ARIMA,232,1,afternoon,4,17,161,163,12.2656453471398
ARIMA,232,1,afternoon,4,17,161,186,12.0571323072032
ARIMA,232,1,afternoon,4,17,161,230,10.0700579488614
ARIMA,232,1,afternoon,4,17,162,100,4.43014040647389
ARIMA,232,1,afternoon,4,17,162,161,11.2094757079296
ARIMA,232,1,afternoon,4,17,162,162,12.1045541285839
ARIMA,232,1,afternoon,4,17,162,163,6.79012219876402
ARIMA,232,1,afternoon,4,17,162,186,8.48079241603632
ARIMA,232,1,afternoon,4,17,162,230,7.54786965580576
ARIMA,232,1,afternoon,4,17,163,100,5.17904278647033
ARIMA,232,1,afternoon,4,17,163,161,14.4652080919487
ARIMA,232,1,afternoon,4,17,163,162,8.45813512761339
ARIMA,232,1,afternoon,4,17,163,163,6.60667751986083
ARIMA,232,1,afternoon,4,17,163,186,5.89532588577044
ARIMA,232,1,afternoon,4,17,163,230,10.2357934425575
ARIMA,232,1,afternoon,4,17,186,100,4.7908962249954
ARIMA,232,1,afternoon,4,17,186,161,16.8574553806718
ARIMA,232,1,afternoon,4,17,186,162,7.79639643151478
ARIMA,232,1,afternoon,4,17,186,163,10.6026992693382
ARIMA,232,1,afternoon,4,17,186,186,3.90876801465919
ARIMA,232,1,afternoon,4,17,186,230,21.989601802885
ARIMA,232,1,afternoon,4,17,230,100,6.21652549803907
ARIMA,232,1,afternoon,4,17,230,161,8.8206899948726
ARIMA,232,1,afternoon,4,17,230,162,5.41597529905571
ARIMA,232,1,afternoon,4,17,230,163,8.06986727932688
ARIMA,232,1,afternoon,4,17,230,186,11.3363094519994
ARIMA,232,1,afternoon,4,17,230,230,10.6729336675893
ARIMA,232,1,afternoon,5,18,100,100,2.35831956208427
ARIMA,232,1,afternoon,5,18,100,161,5.89054593334479
ARIMA,232,1,afternoon,5,18,100,162,2.82378148606941
ARIMA,232,1,afternoon,5,18,100,163,5.03739365620023
ARIMA,232,1,afternoon,5,18,100,186,2.51922371124409
ARIMA,232,1,afternoon,5,18,100,230,6.50095893626589
ARIMA,232,1,afternoon,5,18,161,100,6.52183145558951
ARIMA,232,1,afternoon,5,18,161,161,18.1511060729768
ARIMA,232,1,afternoon,5,18,161,162,10.2020490020248
ARIMA,232,1,afternoon,5,18,161,163,12.1760361570099
ARIMA,232,1,afternoon,5,18,161,186,12.0584725969764
ARIMA,232,1,afternoon,5,18,161,230,10.0743128121843
ARIMA,232,1,afternoon,5,18,162,100,4.4301600103469
ARIMA,232,1,afternoon,5,18,162,161,11.1586439142625
ARIMA,232,1,afternoon,5,18,162,162,12.102927560237
ARIMA,232,1,afternoon,5,18,162,163,6.78262869528082
ARIMA,232,1,afternoon,5,18,162,186,8.47180862741599
ARIMA,232,1,afternoon,5,18,162,230,7.54786965580576
ARIMA,232,1,afternoon,5,18,163,100,5.25767421368753
ARIMA,232,1,afternoon,5,18,163,161,14.6696106579284
ARIMA,232,1,afternoon,5,18,163,162,8.45813512761339
ARIMA,232,1,afternoon,5,18,163,163,6.5813334123955
ARIMA,232,1,afternoon,5,18,163,186,5.65930934258442
ARIMA,232,1,afternoon,5,18,163,230,10.2285462658561
ARIMA,232,1,afternoon,5,18,186,100,4.77493787116874
ARIMA,232,1,afternoon,5,18,186,161,16.8574553806718
ARIMA,232,1,afternoon,5,18,186,162,7.80998880074915
ARIMA,232,1,afternoon,5,18,186,163,10.5319531800757
ARIMA,232,1,afternoon,5,18,186,186,3.84530351119623
ARIMA,232,1,afternoon,5,18,186,230,22.503621964263
ARIMA,232,1,afternoon,5,18,230,100,6.21632738134281
ARIMA,232,1,afternoon,5,18,230,161,8.82281739321561
ARIMA,232,1,afternoon,5,18,230,162,5.41682520775811
ARIMA,232,1,afternoon,5,18,230,163,8.07837127274402
ARIMA,232,1,afternoon,5,18,230,186,11.3391558718491
ARIMA,232,1,afternoon,5,18,230,230,9.67707072066385
ARIMA,232,1,afternoon,6,19,100,100,2.35831956208427
ARIMA,232,1,afternoon,6,19,100,161,5.99823447213125
ARIMA,232,1,afternoon,6,19,100,162,2.82378545140418
ARIMA,232,1,afternoon,6,19,100,163,5.10075550292718
ARIMA,232,1,afternoon,6,19,100,186,2.51600480416418
ARIMA,232,1,afternoon,6,19,100,230,6.50095893626589
ARIMA,232,1,afternoon,6,19,161,100,6.52191171556259
ARIMA,232,1,afternoon,6,19,161,161,18.1513370854211
ARIMA,232,1,afternoon,6,19,161,162,10.2021103010326
ARIMA,232,1,afternoon,6,19,161,163,11.9493032086316
ARIMA,232,1,afternoon,6,19,161,186,12.0586745964343
ARIMA,232,1,afternoon,6,19,161,230,10.0751816320136
ARIMA,232,1,afternoon,6,19,162,100,4.43016106972329
ARIMA,232,1,afternoon,6,19,162,161,11.1487098129823
ARIMA,232,1,afternoon,6,19,162,162,12.1038146188071
ARIMA,232,1,afternoon,6,19,162,163,6.78032201367401
ARIMA,232,1,afternoon,6,19,162,186,8.47944642372366
ARIMA,232,1,afternoon,6,19,162,230,7.54786965580576
ARIMA,232,1,afternoon,6,19,163,100,5.24399153087902
ARIMA,232,1,afternoon,6,19,163,161,14.6696106579284
ARIMA,232,1,afternoon,6,19,163,162,8.45813512761339
ARIMA,232,1,afternoon,6,19,163,163,6.56088943813751
ARIMA,232,1,afternoon,6,19,163,186,6.24529079628478
ARIMA,232,1,afternoon,6,19,163,230,9.80735383086881
ARIMA,232,1,afternoon,6,19,186,100,4.78772133821229
ARIMA,232,1,afternoon,6,19,186,161,16.8574553806718
ARIMA,232,1,afternoon,6,19,186,162,7.81389004614236
ARIMA,232,1,afternoon,6,19,186,163,10.9285979409245
ARIMA,232,1,afternoon,6,19,186,186,3.88259707143558
ARIMA,232,1,afternoon,6,19,186,230,21.4594914765978
ARIMA,232,1,afternoon,6,19,230,100,6.21631191363143
ARIMA,232,1,afternoon,6,19,230,161,8.82324386687996
ARIMA,232,1,afternoon,6,19,230,162,5.41696429135477
ARIMA,232,1,afternoon,6,19,230,163,8.07841849574145
ARIMA,232,1,afternoon,6,19,230,186,11.3390579145174
ARIMA,232,1,afternoon,6,19,230,230,9.65331071014166
ARIMA,233,2,afternoon,1,14,100,100,2.35831956208427
ARIMA,233,2,afternoon,1,14,100,161,5.90742855995639
ARIMA,233,2,afternoon,1,14,100,162,2.8237857230058
ARIMA,233,2,afternoon,1,14,100,163,5.03035229557571
ARIMA,233,2,afternoon,1,14,100,186,2.51714060564332
ARIMA,233,2,afternoon,1,14,100,230,6.50095893626589
ARIMA,233,2,afternoon,1,14,161,100,6.5219209399777
ARIMA,233,2,afternoon,1,14,161,161,18.1513706883783
ARIMA,233,2,afternoon,1,14,161,162,10.2021174565002
ARIMA,233,2,afternoon,1,14,161,163,11.8725365256232
ARIMA,233,2,afternoon,1,14,161,186,12.0587050404337
ARIMA,233,2,afternoon,1,14,161,230,10.0753590402729
ARIMA,233,2,afternoon,1,14,162,100,4.43016112697108
ARIMA,233,2,afternoon,1,14,162,161,11.1467683830007
ARIMA,233,2,afternoon,1,14,162,162,12.1040073891158
ARIMA,233,2,afternoon,1,14,162,163,6.78060603225582
ARIMA,233,2,afternoon,1,14,162,186,8.4811998691959
ARIMA,233,2,afternoon,1,14,162,230,7.54786965580576
ARIMA,233,2,afternoon,1,14,163,100,5.28812329765057
ARIMA,233,2,afternoon,1,14,163,161,14.6696106579284
ARIMA,233,2,afternoon,1,14,163,162,8.45813512761339
ARIMA,233,2,afternoon,1,14,163,163,6.54439818532725
ARIMA,233,2,afternoon,1,14,163,186,5.7733451210571
ARIMA,233,2,afternoon,1,14,163,230,9.8907847409225
ARIMA,233,2,afternoon,1,14,186,100,4.78565509327433
ARIMA,233,2,afternoon,1,14,186,161,16.8574553806718
ARIMA,233,2,afternoon,1,14,186,162,7.81514908788838
ARIMA,233,2,afternoon,1,14,186,163,10.5591781729975
ARIMA,233,2,afternoon,1,14,186,186,3.85492634885613
ARIMA,233,2,afternoon,1,14,186,230,20.8558970569952
ARIMA,233,2,afternoon,1,14,230,100,6.21631070600936
ARIMA,233,2,afternoon,1,14,230,161,8.82332936631473
ARIMA,233,2,afternoon,1,14,230,162,5.41698705173692
ARIMA,233,2,afternoon,1,14,230,163,8.07811111308497
ARIMA,233,2,afternoon,1,14,230,186,11.3389671084077
ARIMA,233,2,afternoon,1,14,230,230,10.6191151730922
ARIMA,233,2,afternoon,2,15,100,100,2.35831956208427
ARIMA,233,2,afternoon,2,15,100,161,5.98423330247906
ARIMA,233,2,afternoon,2,15,100,162,2.82378574160888
ARIMA,233,2,afternoon,2,15,100,163,5.02872320683413
ARIMA,233,2,afternoon,2,15,100,186,2.51673983452194
ARIMA,233,2,afternoon,2,15,100,230,6.50095893626589
ARIMA,233,2,afternoon,2,15,161,100,6.52192200015541
ARIMA,233,2,afternoon,2,15,161,161,18.151375576248
ARIMA,233,2,afternoon,2,15,161,162,10.2021182917619
ARIMA,233,2,afternoon,2,15,161,163,11.9548158165487
ARIMA,233,2,afternoon,2,15,161,186,12.0587096287485
ARIMA,233,2,afternoon,2,15,161,230,10.0753952660696
ARIMA,233,2,afternoon,2,15,162,100,4.4301611300647
ARIMA,233,2,afternoon,2,15,162,161,11.1463889676648
ARIMA,233,2,afternoon,2,15,162,162,12.1039793798538
ARIMA,233,2,afternoon,2,15,162,163,6.78091912589338
ARIMA,233,2,afternoon,2,15,162,186,8.48088750712082
ARIMA,233,2,afternoon,2,15,162,230,7.54786965580576
ARIMA,233,2,afternoon,2,15,163,100,5.26926251006587
ARIMA,233,2,afternoon,2,15,163,161,14.6696106579284
ARIMA,233,2,afternoon,2,15,163,162,8.45813512761339
ARIMA,233,2,afternoon,2,15,163,163,6.5310954186626
ARIMA,233,2,afternoon,2,15,163,186,5.81840827982985
ARIMA,233,2,afternoon,2,15,163,230,9.89516544147946
ARIMA,233,2,afternoon,2,15,186,100,4.78654516808598
ARIMA,233,2,afternoon,2,15,186,161,16.8574553806718
ARIMA,233,2,afternoon,2,15,186,162,7.81553079098557
ARIMA,233,2,afternoon,2,15,186,163,10.6668760733171
ARIMA,233,2,afternoon,2,15,186,186,3.87412610738622
ARIMA,233,2,afternoon,2,15,186,230,21.4857582680905
ARIMA,233,2,afternoon,2,15,230,100,6.21631061172579
ARIMA,233,2,afternoon,2,15,230,161,8.82334650709039
ARIMA,233,2,afternoon,2,15,230,162,5.41699077636735
ARIMA,233,2,afternoon,2,15,230,163,8.07805106363451
ARIMA,233,2,afternoon,2,15,230,186,11.3389563328706
ARIMA,233,2,afternoon,2,15,230,230,10.152040003545
ARIMA,233,2,afternoon,3,16,100,100,2.35831956208427
ARIMA,233,2,afternoon,3,16,100,161,5.91931570816796
ARIMA,233,2,afternoon,3,16,100,162,2.82378574288308
ARIMA,233,2,afternoon,3,16,100,163,5.09254514254426
ARIMA,233,2,afternoon,3,16,100,186,2.51688124787161
ARIMA,233,2,afternoon,3,16,100,230,6.50095893626589
ARIMA,233,2,afternoon,3,16,161,100,6.52192212200343
ARIMA,233,2,afternoon,3,16,161,161,18.1513762872352
ARIMA,233,2,afternoon,3,16,161,162,10.2021183892625
ARIMA,233,2,afternoon,3,16,161,163,12.0429220971174
ARIMA,233,2,afternoon,3,16,161,186,12.0587103202684
ARIMA,233,2,afternoon,3,16,161,230,10.0754026631792
ARIMA,233,2,afternoon,3,16,162,100,4.43016113023188
ARIMA,233,2,afternoon,3,16,162,161,11.1463148181985
ARIMA,233,2,afternoon,3,16,162,162,12.1039653249155
ARIMA,233,2,afternoon,3,16,162,163,6.78099765953486
ARIMA,233,2,afternoon,3,16,162,186,8.48071364567384
